Name,Formula,Class,TC,DB,count,Molecular Weight,Sample,RT [min],Area
PE(8:0e_10:3),C23 H42 N O7 P,PE,18,3e,4,475.26932,Area: s06_77.raw (F30),2.319,96257.3349146941
PS(20:0e_12:0),C38 H76 N O9 P,PS,32,0e,44,721.52143,Area: s06_77.raw (F30),10.09,17034.8762067283
DG(6:0_10:1),C19 H34 O5,DG,16,01,20,342.23929,Area: s06_77.raw (F30),1.428,205642.069142701
PS(18:3_18:3),C42 H70 N O10 P,PS,36,06,52,779.47327,Area: s06_77.raw (F30),7.142,256285.688667263
PE(10:0e_6:0),C21 H44 N O7 P,PE,16,0e,23,453.28495,Area: s06_77.raw (F30),2.012,70154.7631163216
PE(8:0_10:0),C23 H46 N O8 P,PE,18,00,51,495.2949,Area: s06_77.raw (F30),1.883,57255.5651659788
PS(16:1_18:3),C40 H70 N O10 P,PS,34,04,52,755.47218,Area: s06_77.raw (F30),6.179,266400.892113299
PE(10:1e_10:0),C25 H50 N O7 P,PE,20,1e,51,507.33145,Area: s06_77.raw (F30),4.162,172638.312935254
PE(17:0e),C22 H46 N O7 P,PE,17,0e,45,467.30031,Area: s06_77.raw (F30),3.464,51189.7808624582
LPC(16:2),C24 H46 N O7 P,LPC,16,02,49,491.29969,Area: s06_77.raw (F30),1.824,66580.8524340558
PG(18:3_18:3),C42 H71 O10 P,PG,36,06,51,766.4771,Area: s06_77.raw (F30),5.81,24926.3937374186
PC(16:1),C24 H46 N O8 P,PC,16,01,31,507.29435,Area: s06_77.raw (F30),1.341,77419.669784312
Cer(d17:0_21:1),C38 H75 N O3,Cer,d38,1,23,593.57266,Area: s06_77.raw (F30),16.167,184880.819115135
PC(8:0e_10:0),C26 H54 N O7 P,PC,18,0e,14,523.3621,Area: s06_77.raw (F30),3.432,67308.5544667643
PE(37:3e),C42 H80 N O7 P,PE,37,3e,46,741.5645,Area: s06_77.raw (F30),8.941,49460.7944014552
PE(8:1e_10:1),C23 H44 N O7 P,PE,18,2e,37,477.28397,Area: s06_77.raw (F30),1.606,23972.6593904277
DG(16:2),C19 H32 O5,DG,16,02,37,340.22272,Area: s06_77.raw (F30),1.31,53662.0172105404
LPC(18:4),C26 H46 N O7 P,LPC,18,04,15,515.29707,Area: s06_77.raw (F30),1.689,30376.5613844568
PS(38:6),C44 H74 N O10 P,PS,38,06,19,807.5004,Area: s06_77.raw (F30),8.552,131774.926197167
TG(16:0_18:1_14:3) +NH4,C51 H90 O6,TG,48,04,3,798.6706,Area: s06_77.raw (F30),19.557,26901.7164195074
PG(28:6),C34 H55 O10 P,PG,28,06,34,654.35219,Area: s06_77.raw (F30),4.049,13134.9328237844
PI(18:3_18:2),C45 H77 O13 P,PI,36,05,2,856.50986,Area: s06_77.raw (F30),6.607,54681.3975820204
PE(17:0e),C22 H46 N O7 P,PE,17,0e,15,467.30039,Area: s06_77.raw (F30),3.262,24182.4635715844
PE(10:0e_6:0),C21 H44 N O7 P,PE,16,0e,24,453.28406,Area: s06_77.raw (F30),1.667,22622.2146858497
PE(8:0e_10:3),C23 H42 N O7 P,PE,18,3e,7,475.26823,Area: s06_77.raw (F30),1.425,10193.2657251649
LPC(16:3),C24 H44 N O7 P,LPC,16,03,39,489.28395,Area: s06_77.raw (F30),1.541,7320.94264023768
PI(18:3_18:3),C45 H75 O13 P,PI,36,06,3,854.49366,Area: s06_77.raw (F30),5.968,44753.1168265238
PE(16:0_16:0),C37 H74 N O8 P,PE,32,00,8,691.5129,Area: s06_77.raw (F30),11.044,27588.9136597134
PC(8:0_22:3),C38 H70 N O8 P,PC,30,03,9,699.48185,Area: s06_77.raw (F30),6.236,13111.7951155179
PS(18:1_18:2),C42 H76 N O10 P,PS,36,03,1,785.51775,Area: s06_77.raw (F30),9.964,42335.3805701098
PC(18:3_18:2),C44 H78 N O8 P,PC,36,05,5,779.54745,Area: s06_77.raw (F30),7.541,28788.3604067542
TG(16:1_18:1_6:0) +NH4,C43 H78 O6,TG,40,02,4,690.57764,Area: s06_77.raw (F30),17.626,4141.93878101937
PE(16:1_14:0),C35 H68 N O8 P,PE,30,01,2,661.46652,Area: s06_77.raw (F30),7.383,5641.60360906795
PC(16:1_18:1),C42 H80 N O8 P,PC,34,02,52,757.55939,Area: s06_78.raw (F31),9.268,425455241.406251
PC(16:1_16:1),C40 H76 N O8 P,PC,32,02,52,729.52826,Area: s06_78.raw (F31),7.528,212077862.142147
PE(16:1_18:1),C39 H74 N O8 P,PE,34,02,52,715.51311,Area: s06_78.raw (F31),9.693,323330588.5813
TG(4:0_18:1_16:0) +NH4,C41 H76 O6,TG,38,01,45,664.56156,Area: s06_78.raw (F31),17.518,297556660.614587
PC(18:0_18:2),C44 H84 N O8 P,PC,36,02,52,785.5906,Area: s06_78.raw (F31),11.319,201236415.631825
PC(16:0_16:1),C40 H78 N O8 P,PC,32,01,52,731.54394,Area: s06_78.raw (F31),9.116,257980574.175804
PC(16:0_18:1),C42 H82 N O8 P,PC,34,01,52,759.57513,Area: s06_78.raw (F31),11.175,265152144.592682
TG(16:0_16:0_16:1) +NH4,C51 H96 O6,TG,48,01,49,804.71763,Area: s06_78.raw (F31),21.056,199274.308693103
TG(16:1_16:1_16:0) +NH4,C51 H94 O6,TG,48,02,49,802.70214,Area: s06_78.raw (F31),20.595,501767983.631818
TG(4:0_16:1_16:0) +NH4,C39 H72 O6,TG,36,01,40,636.53039,Area: s06_78.raw (F31),16.083,132591436.433303
TG(16:0_16:1_18:1) +NH4,C53 H98 O6,TG,50,02,52,830.73307,Area: s06_78.raw (F31),21.021,610106434.830163
TG(16:0_16:0_18:1) +NH4,C53 H100 O6,TG,50,01,47,832.74885,Area: s06_78.raw (F31),21.39,272977.893966146
PE(16:0_18:1),C39 H76 N O8 P,PE,34,01,52,717.52894,Area: s06_78.raw (F31),11.685,168025474.880838
PE(18:1_18:1),C41 H78 N O8 P,PE,36,02,52,743.54441,Area: s06_78.raw (F31),11.827,165092816.872868
TG(16:0_18:1_18:1) +NH4,C55 H102 O6,TG,52,02,33,858.76436,Area: s06_78.raw (F31),21.356,329187167.382778
PE(18:0_18:3),C41 H76 N O8 P,PE,36,03,52,741.52894,Area: s06_78.raw (F31),10.098,123219446.808285
PC(16:0_18:3),C42 H78 N O8 P,PC,34,03,52,755.54391,Area: s06_78.raw (F31),7.879,63709189.0877797
PC(18:1_18:3),C44 H80 N O8 P,PC,36,04,52,781.55948,Area: s06_78.raw (F31),8.396,82914212.7910042
PE(16:1_16:1),C37 H70 N O8 P,PE,32,02,52,687.48206,Area: s06_78.raw (F31),7.856,75217649.5341583
PC(18:1_18:2),C44 H82 N O8 P,PC,36,03,52,783.57498,Area: s06_78.raw (F31),9.671,109118352.89248
TG(18:0_18:1_16:0) +NH4,C55 H104 O6,TG,52,01,35,860.77992,Area: s06_78.raw (F31),21.675,87702132.4406119
TG(16:0_12:0_16:1) +NH4,C47 H88 O6,TG,44,01,31,748.65527,Area: s06_78.raw (F31),19.999,71324450.9402286
LPC(18:1),C26 H52 N O7 P,LPC,18,01,51,521.34616,Area: s06_78.raw (F31),3.023,38386691.6576285
TG(16:1_16:1_16:1) +NH4,C51 H92 O6,TG,48,03,39,800.68646,Area: s06_78.raw (F31),19.98,100287520.584725
PE(16:1_18:2),C39 H72 N O8 P,PE,34,03,52,713.49779,Area: s06_78.raw (F31),8.208,41050117.7231096
PE(16:0_16:1),C37 H72 N O8 P,PE,32,01,52,689.49767,Area: s06_78.raw (F31),9.55,73343585.705059
LPC(16:1),C24 H48 N O7 P,LPC,16,01,52,493.31494,Area: s06_78.raw (F31),2.151,40530509.6044915
PE(12:0p_6:0),C23 H46 N O7 P,PE,18,0p,51,479.29985,Area: s06_78.raw (F31),3.141,30901438.6392532
TG(16:1_16:1_6:0) +NH4,C41 H74 O6,TG,38,02,32,662.54591,Area: s06_78.raw (F31),16.092,41186130.8916099
PE(18:2_18:2),C41 H74 N O8 P,PE,36,04,52,739.51327,Area: s06_78.raw (F31),8.773,69459619.4165451
PE(12:0p_24:0),C41 H82 N O7 P,PE,36,0p,52,731.58125,Area: s06_78.raw (F31),15.623,24944640.5712515
TG(16:0_16:0_18:1) +NH4,C53 H100 O6,TG,50,01,2,832.74858,Area: s06_78.raw (F31),20.987,39537.7052339379
TG(16:1_14:0_16:1) +NH4,C49 H90 O6,TG,46,02,36,774.67094,Area: s06_78.raw (F31),20.002,133773317.511511
TG(4:0_16:1_14:0) +NH4,C37 H68 O6,TG,34,01,30,608.49918,Area: s06_78.raw (F31),14.396,2169158.51976856
PE(18:0e_18:3),C41 H78 N O7 P,PE,36,3e,52,727.54987,Area: s06_78.raw (F31),12.386,39763196.4612952
PC(16:0_18:3),C42 H78 N O8 P,PC,34,03,50,755.54394,Area: s06_78.raw (F31),8.295,48435357.7441404
PE(18:0_18:1),C41 H80 N O8 P,PE,36,01,52,745.56043,Area: s06_78.raw (F31),14.175,31410159.5664527
PC(16:1_18:3),C42 H76 N O8 P,PC,34,04,52,753.52827,Area: s06_78.raw (F31),6.87,53295217.076859
TG(16:0_18:1_6:0) +NH4,C43 H80 O6,TG,40,01,22,692.59285,Area: s06_78.raw (F31),18.465,14894.6376876089
PE(10:0p_6:0),C21 H42 N O7 P,PE,16,0p,52,451.2687,Area: s06_78.raw (F31),2.237,13941434.4964069
PI(16:1_18:1),C43 H79 O13 P,PI,34,02,52,834.52418,Area: s06_78.raw (F31),8.036,14700616.7945971
PS(16:1_20:1),C42 H78 N O10 P,PS,36,02,27,787.53441,Area: s06_78.raw (F31),10.09,21259916.7831891
PE(12:0p_22:0),C39 H78 N O7 P,PE,34,0p,52,703.54997,Area: s06_78.raw (F31),13.475,10386615.3881632
PC(16:1_14:0),C38 H74 N O8 P,PC,30,01,52,703.5128,Area: s06_78.raw (F31),7.396,12327436.015136
PE(18:0_18:3),C41 H76 N O8 P,PE,36,03,50,741.52901,Area: s06_78.raw (F31),10.816,8840360.41166286
PE(18:3_18:2),C41 H72 N O8 P,PE,36,05,52,737.49752,Area: s06_78.raw (F31),7.46,18721494.0937475
PE(18:0e_18:2),C41 H80 N O7 P,PE,36,2e,52,729.56553,Area: s06_78.raw (F31),14.008,6327926.57460278
LPC(18:2),C26 H50 N O7 P,LPC,18,02,51,519.33065,Area: s06_78.raw (F31),2.359,6407262.60452919
PE(18:0p_18:1),C41 H80 N O7 P,PE,36,1p,52,729.56563,Area: s06_78.raw (F31),15.278,10728005.1372496
PE(16:1_18:2),C39 H72 N O8 P,PE,34,03,50,713.49786,Area: s06_78.raw (F31),8.683,26604372.3913938
DG(16:0_18:1) +NH4,C37 H70 O5,DG,34,01,52,594.52022,Area: s06_78.raw (F31),15.198,15149840.5655502
PE(16:1_18:3),C39 H70 N O8 P,PE,34,04,52,711.48222,Area: s06_78.raw (F31),7.145,22018408.7595272
PC(18:0_16:0),C42 H84 N O8 P,PC,34,00,48,761.59081,Area: s06_78.raw (F31),13.53,8884619.43026484
PS(39:1),C45 H86 N O10 P,PS,39,01,52,831.59848,Area: s06_78.raw (F31),11.321,14514921.7191462
PE(18:2_18:2),C41 H74 N O8 P,PE,36,04,28,739.51326,Area: s06_78.raw (F31),8.565,2686011.54684942
PC(18:3_18:2),C44 H78 N O8 P,PC,36,05,51,779.54377,Area: s06_78.raw (F31),7.173,24596785.1162813
CerP(d21:2_18:0+O),C39 H76 N O7 P,CerP,d39,2+O,50,701.5334,Area: s06_78.raw (F31),11.02,41714124.0736555
PE(18:3_18:3),C41 H70 N O8 P,PE,36,06,52,735.4822,Area: s06_78.raw (F31),6.525,21938638.0533151
PE(8:1e_10:1),C23 H44 N O7 P,PE,18,2e,52,477.28441,Area: s06_78.raw (F31),2.477,4484697.99861396
LPC(16:0),C24 H50 N O7 P,LPC,16,00,49,495.33073,Area: s06_78.raw (F31),2.836,3882790.86020721
PI(16:0_16:1),C41 H77 O13 P,PI,32,01,52,808.50874,Area: s06_78.raw (F31),7.9,9687635.57731226
PE(12:0p_6:0),C23 H46 N O7 P,PE,18,0p,36,479.29981,Area: s06_78.raw (F31),3.341,12067039.5312227
TG(20:0e_16:1_18:1) +NH4,C57 H108 O5,TG,54,2e,52,872.81689,Area: s06_78.raw (F31),22.06,10716852.657084
TG(16:1_16:1_18:2) +NH4,C53 H94 O6,TG,50,04,25,826.70251,Area: s06_78.raw (F31),20.283,14426616.5899345
PG(16:0_18:2),C40 H75 O10 P,PG,34,02,52,746.50824,Area: s06_78.raw (F31),8.615,4959680.79262249
PI(16:0_18:1),C43 H81 O13 P,PI,34,01,52,836.53979,Area: s06_78.raw (F31),9.721,11615848.9319258
PC(18:0_18:3),C44 H82 N O8 P,PC,36,03,32,783.57499,Area: s06_78.raw (F31),10.366,20570568.9688252
PI(18:1_18:2),C45 H81 O13 P,PI,36,03,52,860.53964,Area: s06_78.raw (F31),8.388,6902507.33681591
DG(16:1_18:1) +NH4,C37 H68 O5,DG,34,02,51,592.5046,Area: s06_78.raw (F31),12.935,6164899.54112856
CerP(m22:0_19:0),C41 H84 N O5 P,CerP,m41,0,6,701.6124,Area: s06_78.raw (F31),4.804,31687302.9774076
PC(18:3_18:3),C44 H76 N O8 P,PC,36,06,52,777.52829,Area: s06_78.raw (F31),6.298,9273257.45744983
PI(18:2_18:2),C45 H79 O13 P,PI,36,04,52,858.52418,Area: s06_78.raw (F31),7.337,9801943.41523716
PS(37:1),C43 H82 N O10 P,PS,37,01,20,803.56729,Area: s06_78.raw (F31),9.267,29939073.450289
PC(8:1e_9:0),C25 H50 N O7 P,PC,17,1e,50,507.33216,Area: s06_78.raw (F31),3.016,7088792.39141845
PC(17:1_18:1),C43 H82 N O8 P,PC,35,02,52,771.57522,Area: s06_78.raw (F31),10.279,7345944.91995134
CerP(d21:2_18:0+O),C39 H76 N O7 P,CerP,d39,2+O,52,701.53445,Area: s06_78.raw (F31),13.023,5118778.03225241
DG(18:1_18:1) +NH4,C39 H72 O5,DG,36,02,51,620.53583,Area: s06_78.raw (F31),15.239,6902232.51166833
TG(18:0e_16:1_18:1) +NH4,C55 H104 O5,TG,52,2e,52,844.78549,Area: s06_78.raw (F31),21.823,8579599.2188477609
PE(12:0p_6:0),C23 H46 N O7 P,PE,18,0p,52,479.30074,Area: s06_78.raw (F31),2.145,5294692.32929419
PI(18:0_18:2),C45 H83 O13 P,PI,36,02,52,862.55529,Area: s06_78.raw (F31),9.831,4485476.84414215
TG(18:0e_16:0_18:1) +NH4,C55 H106 O5,TG,52,1e,51,846.80124,Area: s06_78.raw (F31),22.098,6054169.9032137
PI(16:1_16:1),C41 H75 O13 P,PI,32,02,52,806.4932,Area: s06_78.raw (F31),6.586,4064902.20964337
PC(17:0_18:1),C43 H84 N O8 P,PC,35,01,52,773.59063,Area: s06_78.raw (F31),11.809,9661968.34737691
PG(16:0_16:1),C38 H73 O10 P,PG,32,01,52,720.49272,Area: s06_78.raw (F31),8.252,3749997.06823742
DG(16:0_16:1) +NH4,C35 H66 O5,DG,32,01,52,566.48902,Area: s06_78.raw (F31),12.858,8673678.73068929
LPC(16:0),C24 H50 N O7 P,LPC,16,00,51,495.33073,Area: s06_78.raw (F31),3.066,7562498.00655342
PE(16:1_20:1),C41 H78 N O8 P,PE,36,02,51,743.54409,Area: s06_78.raw (F31),8.395,4232838.28626214
PE(8:0e_10:3),C23 H42 N O7 P,PE,18,3e,52,475.26877,Area: s06_78.raw (F31),2.002,4584025.08719976
TG(18:0e_16:1_16:0) +NH4,C53 H102 O5,TG,50,1e,52,818.77009,Area: s06_78.raw (F31),21.847,4161916.82444987
LPC(18:3),C26 H48 N O7 P,LPC,18,03,52,517.31521,Area: s06_78.raw (F31),1.938,4704186.94034392
LPC(18:1),C26 H52 N O7 P,LPC,18,01,8,521.34617,Area: s06_78.raw (F31),3.224,19954311.7058929
TG(16:1_12:0_14:0) +NH4,C45 H84 O6,TG,42,01,12,720.62454,Area: s06_78.raw (F31),19.193,19417828.1016048
PS(18:3_18:3),C42 H70 N O10 P,PS,36,06,52,779.47207,Area: s06_78.raw (F31),5.698,3666562.12137138
PC(20:0e_14:1),C42 H84 N O7 P,PC,34,1e,52,745.59614,Area: s06_78.raw (F31),13.02,2540185.51788006
PC(16:1_14:1),C38 H72 N O8 P,PC,30,02,49,701.49738,Area: s06_78.raw (F31),6.458,2763352.46376694
CerP(t38:1+O),C38 H76 N O8 P,CerP,t38,1+O,51,705.52849,Area: s06_78.raw (F31),8.936,4123161.60379995
PG(16:0_18:1),C40 H77 O10 P,PG,34,01,52,748.52412,Area: s06_78.raw (F31),10.087,3270587.2853235
PE(10:0e_6:0),C21 H44 N O7 P,PE,16,0e,51,453.28433,Area: s06_78.raw (F31),3.157,5115389.5407717
TG(16:1_18:2_18:1) +NH4,C55 H98 O6,TG,52,04,11,854.73345,Area: s06_78.raw (F31),20.793,16765711.2063258
PS(18:1_18:2),C42 H76 N O10 P,PS,36,03,51,785.51831,Area: s06_78.raw (F31),8.59,2900777.42934414
PS(18:0_18:1),C42 H80 N O10 P,PS,36,01,52,789.55022,Area: s06_78.raw (F31),12.214,3893695.62808898
PI(16:0_18:3),C43 H77 O13 P,PI,34,03,48,832.50871,Area: s06_78.raw (F31),6.871,653732.950048044
PC(19:0_18:1),C45 H88 N O8 P,PC,37,01,52,801.62203,Area: s06_78.raw (F31),14.269,3695303.05851238
PE(20:0e_18:1),C43 H86 N O7 P,PE,38,1e,52,759.61232,Area: s06_78.raw (F31),17.192,2676307.56237262
PA(58:0),C61 H121 O8 P,PA,58,00,52,1012.87744,Area: s06_78.raw (F31),17.787,1122174.18814956
PC(16:0_18:3),C42 H78 N O8 P,PC,34,03,1,755.54405,Area: s06_78.raw (F31),8.563,15500191.5791854
PG(18:1_18:2),C42 H77 O10 P,PG,36,03,52,772.52372,Area: s06_78.raw (F31),8.743,1478955.55094055
TG(20:0e_18:1_18:1) +NH4,C59 H112 O5,TG,56,2e,43,900.84825,Area: s06_78.raw (F31),22.317,3103169.62381388
DG(34:3e),C37 H68 O4,DG,34,3e,52,576.50967,Area: s06_78.raw (F31),21.382,8275635.85253873
PC(32:2),C40 H76 N O8 P,PC,32,02,52,729.52955,Area: s06_78.raw (F31),10.707,960522.394193111
DG(16:1_16:1) +NH4,C35 H64 O5,DG,32,02,46,564.47336,Area: s06_78.raw (F31),10.628,4163679.05593258
DG(32:3e),C35 H64 O4,DG,32,3e,52,548.47855,Area: s06_78.raw (F31),8.248,1858703.14837297
PC(25:1_8:0),C41 H80 N O8 P,PC,33,01,31,745.5594,Area: s06_78.raw (F31),10.185,5633320.32101366
PG(16:0_18:3),C40 H73 O10 P,PG,34,03,48,744.49265,Area: s06_78.raw (F31),7.157,910085.933931834
PE(20:0e_18:2),C43 H84 N O7 P,PE,38,2e,52,757.59645,Area: s06_78.raw (F31),16.086,1840602.6505249
PG(40:3e),C46 H87 O9 P,PG,40,3e,16,814.60437,Area: s06_78.raw (F31),4.797,7502603.81749764
DG(34:4e),C37 H66 O4,DG,34,4e,44,574.49403,Area: s06_78.raw (F31),8.05,2468935.19472381
PE(20:0e_18:3),C43 H82 N O7 P,PE,38,3e,52,755.58115,Area: s06_78.raw (F31),14.91,3735457.83277208
DG(34:4e),C37 H66 O4,DG,34,4e,40,574.49401,Area: s06_78.raw (F31),8.619,1111846.21780119
PS(16:0_18:1),C40 H76 N O10 P,PS,34,01,52,761.51878,Area: s06_78.raw (F31),9.984,3521702.49491303
PS(18:1_18:3),C42 H74 N O10 P,PS,36,04,52,783.50266,Area: s06_78.raw (F31),7.502,3200194.26303694
PS(16:1_18:1),C40 H74 N O10 P,PS,34,02,52,759.5028,Area: s06_78.raw (F31),8.222,3254897.45856694
PI(18:3_18:3),C45 H75 O13 P,PI,36,06,52,854.49286,Area: s06_78.raw (F31),5.592,3108155.89053508
PI(18:3_18:2),C45 H77 O13 P,PI,36,05,52,856.50853,Area: s06_78.raw (F31),6.3,1920263.32285134
PE(20:0_18:1),C43 H84 N O8 P,PE,38,01,52,773.59143,Area: s06_78.raw (F31),16.165,2555468.67136982
DG(34:3e),C37 H68 O4,DG,34,3e,49,576.50961,Area: s06_78.raw (F31),17.523,2642582.06699296
DG(32:3e),C35 H64 O4,DG,32,3e,47,548.47841,Area: s06_78.raw (F31),16.074,1720487.54563124
DG(20:3e),C23 H40 O4,DG,20,3e,51,380.29108,Area: s06_78.raw (F31),16.089,1871592.6112652
PI(16:0_18:3),C43 H77 O13 P,PI,34,03,52,832.50866,Area: s06_78.raw (F31),7.224,4361045.58178097
PE(17:1_16:0),C38 H74 N O8 P,PE,33,01,51,703.51414,Area: s06_78.raw (F31),10.648,1475624.58649548
PE(20:1_18:1),C43 H82 N O8 P,PE,38,02,52,771.57627,Area: s06_78.raw (F31),14.148,1989908.68384024
DG(32:3e),C35 H64 O4,DG,32,3e,51,548.47844,Area: s06_78.raw (F31),20.599,3883408.87439588
PA(36:0_22:0),C61 H121 O8 P,PA,58,00,51,1012.87736,Area: s06_78.raw (F31),17.006,394173.95106001
PG(16:1_16:1),C38 H71 O10 P,PG,32,02,52,718.47729,Area: s06_78.raw (F31),6.863,812233.618238951
PI(16:1_18:1),C43 H79 O13 P,PI,34,02,42,834.52463,Area: s06_78.raw (F31),8.256,6194370.02885511
TG(18:0e_16:1_16:1) +NH4,C53 H100 O5,TG,50,2e,51,816.7543,Area: s06_78.raw (F31),21.558,2451634.42023022
PI(18:0_18:1),C45 H85 O13 P,PI,36,01,52,864.57108,Area: s06_78.raw (F31),11.899,2677718.66231747
PE(20:2e_19:0),C44 H86 N O7 P,PE,39,2e,50,771.61153,Area: s06_78.raw (F31),13.506,656184.178933513
PC(36:1e),C44 H88 N O7 P,PC,36,1e,52,773.6272,Area: s06_78.raw (F31),15.351,1353412.57055616
PE(16:1_14:0),C35 H68 N O8 P,PE,30,01,52,661.46658,Area: s06_78.raw (F31),7.695,1505004.73653901
Cer(d16:1_20:0),C36 H71 N O3,Cer,d36,1,52,565.54168,Area: s06_78.raw (F31),13.964,1690361.30040189
PE(16:0e_16:1),C37 H74 N O7 P,PE,32,1e,52,675.51863,Area: s06_78.raw (F31),10.996,1418500.19514071
PC(18:2_14:1),C40 H74 N O8 P,PC,32,03,52,727.51294,Area: s06_78.raw (F31),6.722,1759655.77467878
PC(6:0_22:1),C36 H70 N O8 P,PC,28,01,52,675.48179,Area: s06_78.raw (F31),6.055,1058776.04562417
PC(16:0_12:0),C36 H72 N O8 P,PC,28,00,52,677.49737,Area: s06_78.raw (F31),7.272,895671.766092785
DG(32:3e),C35 H64 O4,DG,32,3e,52,548.47856,Area: s06_78.raw (F31),7.901,1850416.06824494
PA(43:2),C46 H87 O8 P,PA,43,02,50,798.60949,Area: s06_78.raw (F31),8.596,3828038.97331078
PG(16:0_18:3),C40 H73 O10 P,PG,34,03,52,744.49252,Area: s06_78.raw (F31),7.546,2927042.35964009
PS(37:2),C43 H80 N O10 P,PS,37,02,34,801.55171,Area: s06_78.raw (F31),7.876,4651532.31364451
PG(18:1_18:3) +NH4,C42 H75 O10 P,PG,36,04,52,770.50816,Area: s06_78.raw (F31),7.644,1329547.42659181
PG(18:1_18:1),C42 H79 O10 P,PG,36,02,52,774.53955,Area: s06_78.raw (F31),10.221,1083317.39892008
TG(18:0_22:1_22:6),C65 H112 O6,TG,62,07,22,988.85091,Area: s06_78.raw (F31),17.794,802224.657871776
PS(16:1_20:4),C42 H72 N O10 P,PS,36,05,52,781.4874,Area: s06_78.raw (F31),6.441,748731.182300201
PI(16:1_18:3),C43 H75 O13 P,PI,34,04,52,830.49302,Area: s06_78.raw (F31),6.057,1726823.49741094
DG(34:4e),C37 H66 O4,DG,34,4e,26,574.49396,Area: s06_78.raw (F31),8.332,1076395.23293792
DG(20:2e),C23 H42 O4,DG,20,2e,51,382.30693,Area: s06_78.raw (F31),17.526,1467773.88849106
CerP(d21:2_18:0+O),C39 H76 N O7 P,CerP,d39,2+O,51,701.53416,Area: s06_78.raw (F31),11.466,679082.78413939
Cer(d17:0_21:1),C38 H75 N O3,Cer,d38,1,52,593.57282,Area: s06_78.raw (F31),15.893,284543.115255296
PS(14:1e_19:1),C39 H74 N O9 P,PS,33,2e,52,731.50848,Area: s06_78.raw (F31),6.473,808172.573858237
TG(20:0e_16:0_18:1) +NH4,C57 H110 O5,TG,54,1e,44,874.83243,Area: s06_78.raw (F31),22.356,4792289.17625955
PS(37:2),C43 H80 N O10 P,PS,37,02,39,801.55173,Area: s06_78.raw (F31),8.306,3171819.30161878
DG(36:5e),C39 H68 O4,DG,36,5e,52,600.50971,Area: s06_78.raw (F31),8.388,907737.596776585
PC(18:0e_18:3),C44 H84 N O7 P,PC,36,3e,52,769.59575,Area: s06_78.raw (F31),11.887,2921905.57637311
DG(34:5e),C37 H64 O4,DG,34,5e,38,572.47843,Area: s06_78.raw (F31),7.191,514013.569503806
PE(20:1e_18:1),C43 H84 N O7 P,PE,38,2e,52,757.5965,Area: s06_78.raw (F31),15.479,521604.688707867
PC(20:1_18:1),C46 H88 N O8 P,PC,38,02,43,813.62209,Area: s06_78.raw (F31),13.694,1338384.41490049
DG(32:4e),C35 H62 O4,DG,32,4e,43,546.46293,Area: s06_78.raw (F31),6.866,306773.723136133
PE(16:0_16:0),C37 H74 N O8 P,PE,32,00,52,691.51348,Area: s06_78.raw (F31),11.49,1173193.91011066
PE(12:0p_24:1),C41 H80 N O7 P,PE,36,1p,52,729.56551,Area: s06_78.raw (F31),13.336,953594.869103321
DG(36:6e),C39 H66 O4,DG,36,6e,52,598.49419,Area: s06_78.raw (F31),7.356,1316266.91318508
Cer(d16:1_20:0),C36 H71 N O3,Cer,d36,1,42,565.54162,Area: s06_78.raw (F31),13.579,464034.102236596
DG(34:4e),C37 H66 O4,DG,34,4e,52,574.49401,Area: s06_78.raw (F31),9.691,3296009.55451155
PE(17:0_19:0),C41 H82 N O8 P,PE,36,00,52,747.57512,Area: s06_78.raw (F31),11.645,1401269.86219368
DG(34:3e),C37 H68 O4,DG,34,3e,52,576.50972,Area: s06_78.raw (F31),11.682,2317239.9984131
PC(20:0_18:1),C46 H90 N O8 P,PC,38,01,51,815.63768,Area: s06_78.raw (F31),15.939,1937388.97487317
PE(20:0p_18:1),C43 H84 N O7 P,PE,38,1p,52,757.59658,Area: s06_78.raw (F31),16.939,916387.536329975
PE(8:0e_10:0),C23 H48 N O7 P,PE,18,0e,51,481.31561,Area: s06_78.raw (F31),4.177,936622.499794335
PE(19:0_18:1),C42 H82 N O8 P,PE,37,01,50,759.57676,Area: s06_78.raw (F31),14.712,335440.239983491
DG(34:3e),C37 H68 O4,DG,34,3e,47,576.50967,Area: s06_78.raw (F31),21.03,2804409.70862329
DG(32:4e),C35 H62 O4,DG,32,4e,52,546.4629,Area: s06_78.raw (F31),7.858,896178.070229931
PS(18:1_18:2),C42 H76 N O10 P,PS,36,03,40,785.51799,Area: s06_78.raw (F31),9.189,1451820.34932559
DG(32:4e),C35 H62 O4,DG,32,4e,50,546.46293,Area: s06_78.raw (F31),6.594,663922.219472996
PE(9:0_24:2),C38 H72 N O8 P,PE,33,02,52,701.49797,Area: s06_78.raw (F31),8.729,1183854.16477654
TG(20:1e_18:1_18:1) +NH4,C59 H110 O5,TG,56,3e,40,898.83216,Area: s06_78.raw (F31),22.017,1817425.4144939
PE(18:1e_18:3),C41 H76 N O7 P,PE,36,4e,52,725.5341,Area: s06_78.raw (F31),11.956,2270984.70055896
LPC(14:0),C22 H46 N O7 P,LPC,14,00,52,467.29971,Area: s06_78.raw (F31),2.029,660152.350730577
PG(16:1_18:3),C40 H71 O10 P,PG,34,04,52,742.47718,Area: s06_78.raw (F31),6.302,718232.169995104
LPC(18:0),C26 H54 N O7 P,LPC,18,00,51,523.36211,Area: s06_78.raw (F31),4.11,1050837.76216286
